text,labels
A whole chapter is then devoted to mussel culture which has been practised for decades in the lake,O O O O O O O B-Agr I-Agr O O O O O O O O O
Chlorogenic acid decreased rapidly from 12 to 96 hours reducing its content to less than one third,B-Agr I-Agr O O O O O O O O O O O O O O O
Changes in phenolics and in oligosaccharides during sunflower seed sprouting thus appear to be interrelated,O O O O O B-Agr O B-Agr I-Agr B-Agr O O O O O
The author verifies with tests that the drip irrigation with water supplement exceeding the water-holding capacity of sandy soil results in leaching of the essential soil components determining the nutrient supply capacity of the soil such as humus CaCO(3) clay colloids from the level cultivation [0-60 cm] below the root level [70 cm],O O O O B-Agr O O O B-Agr O B-Agr O O O B-Agr O O O B-Agr B-Agr O B-Agr O O O B-Agr B-Agr O O O B-Agr O O O B-Agr O O B-Agr O B-Agr B-Agr O O O B-Agr O O O O O O O O
Owing to the leaching of the nutrients and soil components the drip irrigation in itself is not suitable for increasing steadily or stabilizing the average yield on sandy soil,O O O B-Agr O O B-Agr O B-Agr B-Agr O O B-Agr O O O O O O O O O O O O O O O B-Agr
The drip irrigation on sandy soil has to be supplementary without exception with the regular supply of nutrients and organic substances improving the soil structure,O O B-Agr O O B-Agr O O O O O O O O O B-Agr O B-Agr O O B-Agr O O B-Agr O
More than 300 scientific and technical reports concerning various apicultural topics were presented,O O O O O O B-Agr O O O O O O
Beekeepers could thoroughly examine the interesting API-EXPO '83,B-Agr O O O O O O O
All the participants had the chance to visit apicultural institutions and enterprises,O O O O O O O O O B-Agr O B-Agr
The disease symptoms and the pathogen characters are described,O O B-Agr O O O O O O
The susceptibility of 7 safflower experimental cvs,O O O O B-Agr O O
The opportunity of timing some cultural techniques for different blacking-out treatments has been pointed out,O O O B-Agr O O B-Agr O O O O O O O O
Data on quantity and quality of production for every blacking-out treatments are given,B-Agr O O O B-Agr O B-Agr O O O O O O
Mean progesterone level was 1,O B-Agr O O O
This article deals with the problem of selecting a water supply system for irrigation in wide areas using irrigation,O O O O O O O O O B-Agr I-Agr O O B-Agr O O B-Agr O B-Agr
A particular network system composed of the series of a 'base module' is proposed; the aim was to find out the main project parameters for the module and the whole network,O O O O O O O O O O O O O O O O O O O O O O O B-Agr O O O O O O O
The fact that the primary source flow and the area dimension and shape are not established at the beginning characterizes this study,O O O O O O O O O B-Agr O O O O O O O O O O O O
The diversity in the number and morphology of the chromosomes suggests a model of non-conservative karyotypic evolution in the genus with chromosome rearrangements of the centric fusion/fission type and/or inversion playing an important role in these alterations,O O O O O O B-Agr O O B-Agr O O O O O O B-Agr O O B-Agr O B-Agr O O O O O O O O O O O O O O O
A 2-year rotation (autumn winter cereal-sugar beet) was compared with a 4-year rotation (autumn winter cereals - maize-autumn winter cereal-sugar beet),O O O O B-Agr B-Agr I-Agr O O O O O O O B-Agr B-Agr O B-Agr B-Agr B-Agr O
The results indicate that the quadriennial rotation determined a remarkable decrease in the number of eggs and larvae inside cysts,O B-Agr O O O O O O O O O O O O O B-Agr O B-Agr O B-Agr
Hg Pb and Cd concentrations in mussels collected during a 3-year survey from different coastal areas of Northern and Middle Adriatic are reported,O O O O O O B-Agr O O O O O O O B-Agr I-Agr O O O O O O O
Of the 3 toxic elements Pb showed the highest levels (454-2030 mu-g/kg wet weight) followed by Cd (65-555 mu-g/Kg) and Hg (15-123 mu-g/Kg),O O O O B-Agr O O O O B-Agr O O B-Agr I-Agr O O O O O O O O O
A comparison of the Adriatic data revealed a situation similar to that recorded in mussels from most of the coastal areas of Mediterranean,O O O O O B-Agr O O O O O O O O B-Agr O O O O B-Agr I-Agr O O
The paper begins with a short description of Polish agriculture,O B-Agr O O O O O O O B-Agr
The acaride shows a good tolerance and safety even after administration of high concentrations (60 ppm 120 ppm),O O O O O B-Agr O B-Agr O O B-Agr O O O O O O O
Microbiological figures are higher when bucket milking is used,O O O O O O B-Agr O O
In just 12 years thanks to a tremendous and fast development Bogasari Flour Mills Co,O O O O O O O O O O B-Agr O O B-Agr O
Positive samples were: intestinal contents 100%; carcasses 10%; lesions (oedema) 100%,O B-Agr O O O O B-Agr O B-Agr O O
The regulations have undergone continuous modifications in conformity with the increasingly sophisticated testing procedures and depending on the industrial and technological conversion processes of the raw materials chosen,O B-Agr O O O O O O O O O O B-Agr B-Agr O O O O O O O O B-Agr O O B-Agr I-Agr O
Albedo is defined as the ratio between incident and reflected radiation,B-Agr O O O O O O O O O B-Agr
Albedo value depends on sun altitude canopy structure optical characteristics and water content of leaves,B-Agr O O O B-Agr B-Agr B-Agr O O O O B-Agr O O B-Agr
In order to study the physical conditions of crops two parameters (leaf area index and leaf water potential) which have a great influence on the agronomic research are correlated with albedo,O B-Agr O O O O O O B-Agr O B-Agr O I-Agr I-Agr O B-Agr B-Agr I-Agr O O O O O O O O B-Agr O O O B-Agr
A reproducible simple and inexpensive method for extraction and determination Chl,O O O O O O O B-Agr O O O
Also reported are the results of studies carried out to compare the new analytical procedure with other methods usually used for extraction of photosynthetic pigments,O O O O B-Agr O O O O O O O O O O O O B-Agr O O O B-Agr O O B-Agr
The administration of Lactobacillus acidophilus to calves fed with milk replacer improved the growth rate and the conversion index,O B-Agr O B-Agr I-Agr O B-Agr O O B-Agr O O O B-Agr I-Agr O O O O
It also reduced morbidity above all of digestive types,O O O B-Agr O O O O O
This programme regards Italian forest problems and their solution could offer important results as to: soil protection recovery of unproductive lands growing demand for wood and -last but not least - unemployment,O O O O O O O O O O O O B-Agr O O B-Agr B-Agr B-Agr O O B-Agr O B-Agr O B-Agr O O O O O O B-Agr
The author underlines the need for public financial support that should be given to private operators through financial and credit incentives in favour of the several support stages,O O O O O O O O O O O O O O O O O O O B-Agr B-Agr O O O O O O B-Agr
The most considerable properties concerning its milk clotting and proteolytic activity were studied,O O O B-Agr O O B-Agr O O O O O O
The X-chromosome varies greatly in size and arm ratio and so does autosome 5,O O O O O B-Agr O O O O O O O O
The smallest autosome (number 6) is relatively constant in length but highly variable in arm ratio,O O O O O O O O O B-Agr O O O O O O
The stocking rates per/ha in standard ewe and the relative allowed milk yield withheld stocking rates and yield were compared; the former were determined by the clipping method and the latter by the animal method on identical fields fertilized with the average N and P(2)O(5) dose,O B-Agr O O O O O O O O O B-Agr I-Agr O B-Agr O O I-Agr O O O O O O O O O O O O O O O O O O O B-Agr O O O O O O O O
The rabbits were fed with the same feed in the amounts of 200 g (treatment A) and 90 g (treatment B) per day for a period of four weeks,O B-Agr O O O O O O O O O O O O O O O O O O O O O O O O O O O
With reduced reaction times ELISA can be accomplished in 5h,O O O B-Agr B-Agr O O O O O
At low antigen concentrations larger reaction times are needed,O O O O O O B-Agr O O
Coating gamma-globulin and conjugate can be re-used within certain limitations,B-Agr O O O O O O O O O
In many forests the productive function is today of secondary importance compared to protective touristic naturalistic and scientific ones,O O B-Agr O O O O O O O O O O O O O O O O
Generally the choice of management methods is too often coincident with renouncement or prohibition of any silvicultural care,O O O O B-Agr B-Agr O O O O O O O O O O O O
Mayer wants to be a spur to tackle concretely the problem of management of forests with particular functions,O O O O O O O O O O O O B-Agr O B-Agr O O O
High base content is one of the most interesting characteristics in these soils,O O O O O O O O O O O O B-Agr
Besides it has suggested organizational solutions which improve the efficiency of grape harvesting and transport yards,O O O O O B-Agr O O O B-Agr O O B-Agr O B-Agr O
The quality and quantity of production have been examined,O B-Agr O O O B-Agr O O O
Technical and economic aspects derived from productive results are discussed,O O B-Agr I-Agr O O O B-Agr O O
The authors examine the possibility of destabilizing patulin by some chemical agents such as cysteine and glutathione,O O O O O O O B-Agr O O B-Agr I-Agr O O B-Agr O B-Agr
Experimental activity has been carried out on the subject of regional adaptation of varieties,O O O O O O O O O O O B-Agr O B-Agr
The results concerning grain yield are here discussed and presented,O B-Agr O B-Agr O O O O O O
Nitrogen increased the number of tubers and their mean weight,B-Agr O O O O B-Agr O O O B-Agr
In both cases the most important problems are indicated as well as the possible solutions,O O O O O O O O O O O O O O B-Agr
All animals fed with the highest doses died within 60 days showing poor growth starvation and loss of hair,O B-Agr O O O O O O O O O O O B-Agr B-Agr O O O B-Agr
Sometimes the urinary bladder was filled with haemorrhagic urine,O O O B-Agr O O O O B-Agr
Microscopic changes included fatty degeneration and necrotic areas in the liver cloudy swelling of the convoluted tubules of the kidney and Zenker's degeneration in muscle,O O O B-Agr I-Agr O O B-Agr O O B-Agr O B-Agr O O O O O O O O O I-Agr O O
In spite of the controversial bibliography the authors believe as most probable the introduction of maize in the Azores Islands as early as the 16th century becoming afterwards the main crop,O O O O O O O O O O O O O O O B-Agr O O B-Agr B-Agr O O O O O O O O O O B-Agr
